Code Barre;Référence;Montant prix achat;Désignation;Quantité;Tva;Montant prix moyen;Prix de vente Gros;Prix de vente Min;Date d'éxpiration
3297680161016;ART00009052;0,00;PRUVEAUX D'AGEN 1KG;0;19,00;0,00;0,00;0,00;
6130769000998;6130769000998;0,00;PSTA WORLD NOUILLE;0;19,00;0,00;0,00;0,00;
6130093061269;6130093061269;0,00;PTIFRUIT IFRI;0;19,00;0,00;0,00;0,00;
6130093061276;6130093061276;0,00;PTIFRUIT IFRI;0;19,00;0,00;0,00;0,00;
6130093061290;6130093061290;0,00;PTIFRUIT IFRI;0;19,00;0,00;0,00;0,00;
3033710061808;ART00003823;0,00;P'TIT DEJ CACAO 2U;0;19,00;0,00;0,00;0,00;
6130350000154;ART00018489;0,00;PTIT DEJ CHOCO220G;0;19,00;0,00;0,00;0,00;
6130350000147;ART00018488;0,00;PTIT DEJ MIEL 220G;0;19,00;0,00;0,00;0,00;
6130760004162;6130760004162;0,00;PTIT OLE ;0;19,00;0,00;0,00;0,00;
6130760004155;6130760004155;0,00;PTIT OLE PECHE ABRICOT SOUMMAM;0;19,00;0,00;0,00;0,00;
3112940003960;ART00006167;0,00;PTIT POIS MAING 800G;0;19,00;0,00;0,00;0,00;
5411683226086;5411683226086;0,00;PTIT POIS SOLO VERDURA;0;19,00;0,00;0,00;0,00;
6191595101259;6191595101259;0,00;PTIT RIMY;0;19,00;0,00;0,00;0,00;
2102120;00076;0,00;PTMTESCALOPE;0;19,00;0,00;0,00;0,00;
8690547100046;ART00028243;0,00;PUDDING KENTON/COCOA;0;19,00;0,00;0,00;0,00;
8410676600442;8410676600442;0,00;PUERTO GALLEGO THON 80G;0;19,00;0,00;0,00;0,00;
3265475192002;3265475192002;0,00;PUGET 0.25L;0;19,00;0,00;0,00;0,00;
3265479427001;3265479427001;0,00;PUGET 0.5L;0;19,00;0,00;0,00;0,00;
3265475193009;3265475193009;0,00;PUGET 1.5L;0;19,00;0,00;0,00;0,00;
3265478338001;3265478338001;0,00;PUGET 1L;0;19,00;0,00;0,00;0,00;
3045470033117;3045470033117;0,00;PULET COOKIES CHOCOLAT 200G;0;19,00;0,00;0,00;0,00;
3258561140872;ART00008591;0,00;PULPE T B.FRANCE 400;0;19,00;0,00;0,00;0,00;
6130064010166;ART00017737;0,00;PUNCH 1.5L;0;19,00;0,00;0,00;0,00;
6130064101093;ART00017742;0,00;PUNCH ANANAS 1.5L;0;19,00;0,00;0,00;0,00;
6130064101062;ART00017739;0,00;PUNCH COCKTAIL1.5L;0;19,00;0,00;0,00;0,00;
6130064101055;ART00017738;0,00;PUNCH MANGUE 1.5L;0;19,00;0,00;0,00;0,00;
6130064101086;ART00017741;0,00;PUNCH ORANGE 1.5L;0;19,00;0,00;0,00;0,00;
6130064101079;ART00017740;0,00;PUNCH POMME 1L;0;19,00;0,00;0,00;0,00;
3258561202198;3258561202198;0,00;PUR BELLE FRANCE ;0;19,00;0,00;0,00;0,00;
9120037000017;ART00031357;0,00;PUR BIO ENERGY;0;19,00;0,00;0,00;0,00;
3258561202235;3258561202235;0,00;PUR DE FRUIT BELLE FRANCE ;0;19,00;0,00;0,00;0,00;
3600540498489;ART00011681;0,00;PUR GARNIER;0;19,00;0,00;0,00;0,00;
3348900606708;ART00009428;0,00;PUR POISON DIOR50ML;0;19,00;0,00;0,00;0,00;
2006020600013;ART00002954;0,00;PUR VAGUE D'OR 250GR;0;19,00;0,00;0,00;0,00;
6131256325433;6131256325433;0,00;PUR VIVA 125G;0;19,00;0,00;0,00;0,00;
6132507630016;6132507630016;0,00;PURA LAIT EN POUDRE;0;19,00;0,00;0,00;0,00;
6130004110383;6130004110383;0,00;PURE DE SESAME BLANC 450G;0;19,00;0,00;0,00;0,00;
3348900606715;ART00009429;0,00;PURE POISON 100ML;0;19,00;0,00;0,00;0,00;
6134941000301;6134941000301;0,00;PURE SANIBON 5 L ;0;19,00;0,00;0,00;0,00;
6131664000014;6131664000014;0,00;PURE VINOR;0;19,00;0,00;0,00;0,00;
6131664000038;6131664000038;0,00;PURE VINOR 375G;0;19,00;0,00;0,00;0,00;
3252760022557;ART00008460;0,00;PURÉE 375 GRS;0;19,00;0,00;0,00;0,00;
6133977000026;ART00022530;0,00;PURÉE BONNE FAMILLE3;0;19,00;0,00;0,00;0,00;
3250390000273;ART00008119;0,00;PUREE BOUTON D'OR;0;19,00;0,00;0,00;0,00;
3250390445166;ART00008178;0,00;PUREE BOUTON D'OR/37;0;19,00;0,00;0,00;0,00;
3258561202211;3258561202211;0,00;PUREE DE FRUIT POMME ;0;19,00;0,00;0,00;0,00;
3410280004822;ART00010007;0,00;PUREE GARMAND 500G;0;19,00;0,00;0,00;0,00;
3250390919049;ART00008220;0,00;PUREE GARMAND MUSCAD;0;19,00;0,00;0,00;0,00;
3245390553683;ART00008068;0,00;PUREE GARND JURY NA;0;19,00;0,00;0,00;0,00;
3252760017003;ART00008459;0,00;PUREE GOURMANDINE500;0;19,00;0,00;0,00;0,00;
3245390118943;ART00008054;0,00;PUREE GRAND JURY GOU;0;19,00;0,00;0,00;0,00;
3245390909749;ART00008070;0,00;PUREE GRAND JURY LAI;0;19,00;0,00;0,00;0,00;
6131739000024;ART00020676;0,00;PUREE MAC CAIN/375;0;19,00;0,00;0,00;0,00;
3252760663057;ART00008461;0,00;PUREE MAMIE 500G;0;19,00;0,00;0,00;0,00;
6131739000017;ART00020675;0,00;PUREE MC CAIN 125;0;19,00;0,00;0,00;0,00;
6131739000031;ART00020677;0,00;PUREE MC CAIN/250G;0;19,00;0,00;0,00;0,00;
7613034897930;ART00024412;0,00;PUREE MOUSLINE 520G;0;19,00;0,00;0,00;0,00;
7613034020109;ART00024401;0,00;PUREE MOUSLINE/1.04;0;19,00;0,00;0,00;0,00;
7613033518539;ART00024386;0,00;PUREE MOUSSLINE 375;0;19,00;0,00;0,00;0,00;
3033710039883;ART00003809;0,00;PUREE MOUSSLINE375G;0;19,00;0,00;0,00;0,00;
3258561100371;ART00008573;0,00;PUREE MUSCADE 375G;0;19,00;0,00;0,00;0,00;
6130783000196;6130783000196;0,00;PUREE OKIDS ;0;19,00;0,00;0,00;0,00;
3142951272321;ART00006578;0,00;PURÉE TOMATE BANCO;0;19,00;0,00;0,00;0,00;
20004149;ART00000416;0,00;PUREE TOMATE PRIMADO;0;19,00;0,00;0,00;0,00;
6133766000015;ART00031988;0,00;PUREE VARIO 125G;0;19,00;0,00;0,00;0,00;
6133766000022;ART00031987;0,00;PUREE VARIO 250G;0;19,00;0,00;0,00;0,00;
6133766000039;ART00031986;0,00;PUREE VARIO 375G;0;19,00;0,00;0,00;0,00;
3336970312049;ART00009226;0,00;PUREE VICO 250G LAIT;0;19,00;0,00;0,00;0,00;
3162080201146;ART00006820;0,00;PUREE VICO 500G;0;19,00;0,00;0,00;0,00;
3336970312032;ART00009225;0,00;PUREE VICO ANCIENNE;0;19,00;0,00;0,00;0,00;
6857363908931;ART00023737;0,00;PUREE VICTORIA 375G;0;19,00;0,00;0,00;0,00;
6131256325488;6131256325488;0,00;PUREE VIVA 375G;0;19,00;0,00;0,00;0,00;
3250390006596;ART00008138;0,00;PUREE/BOUTON D'OR/37;0;19,00;0,00;0,00;0,00;
7613033195204;ART00024381;0,00;PUREE/MOUSSLINE 520G;0;19,00;0,00;0,00;0,00;
3336970312018;ART00009223;0,00;PUREE/VICO 125G;0;19,00;0,00;0,00;0,00;
3336970312025;ART00009224;0,00;PUREE/VICO 375 G(3S);0;19,00;0,00;0,00;0,00;
3181730193723;ART00007632;0,00;PYREL ANTI MOUSTIQUE;0;19,00;0,00;0,00;0,00;
3181730304211;ART00007668;0,00;PYREL BOUGIES ANTI M;0;19,00;0,00;0,00;0,00;
3181730304181;ART00007667;0,00;PYREL LOTION ANTI M;0;19,00;0,00;0,00;0,00;
3396670107024;ART00009990;0,00;PYREL MOUCHE 600ML;0;19,00;0,00;0,00;0,00;
3181730193761;ART00007633;0,00;PYREL RECHARGE AMOUS;0;19,00;0,00;0,00;0,00;
3181730304174;ART00007666;0,00;PYREL S PUCE 400ML;0;19,00;0,00;0,00;0,00;
3396670107031;ART00009991;0,00;PYREL SPECIAL RAMPAN;0;19,00;0,00;0,00;0,00;
3181730140949;ART00007590;0,00;PYREL SPECIAL V/600M;0;19,00;0,00;0,00;0,00;
3396670107017;ART00009989;0,00;PYREL SPECIAL VOLANT;0;19,00;0,00;0,00;0,00;
84115713;84115713;0,00;PZCTOLE ORANGE ;0;19,00;0,00;0,00;0,00;
6132508620016;ART00022131;0,00;PZIN BURGER PANINO;0;19,00;0,00;0,00;0,00;
6135129000021;6135129000021;0,00;QAADA AMANDES CITRON ;0;19,00;0,00;0,00;0,00;
6135129000045;6135129000045;0,00;QAADA BEURRE ;0;19,00;0,00;0,00;0,00;
6135129000014;6135129000014;0,00;QAADA CHOCO ;0;19,00;0,00;0,00;0,00;
6135129000038;6135129000038;0,00;QAADA FIGUES MIEL ;0;19,00;0,00;0,00;0,00;
5414624000035;ART00016383;0,00;QNAX CHOCOLAT 375G;0;19,00;0,00;0,00;0,00;
5414624000073;ART00016385;0,00;QRAX CHOCOLAT 375G;0;19,00;0,00;0,00;0,00;
5414624000042;ART00016384;0,00;QRAX MIEL 375;0;19,00;0,00;0,00;0,00;
8000380147144;8000380147144;0,00;QUADRATINI GAUFF ESPRESSO;0;19,00;0,00;0,00;0,00;
8000380140541;8000380140541;0,00;QUADRATINI GAUFF TERAMISU ;0;19,00;0,00;0,00;0,00;
3168930003632;3168930003632;0,00;QUAKER OATS FORMAT FAMILLAILLE;0;19,00;0,00;0,00;0,00;
5000108478119;5000108478119;0,00;QUAKER WHITE OATS ;0;19,00;0,00;0,00;0,00;
8710100101218;ART00029642;0,00;QUAKER/FLOCONS AVOIN;0;19,00;0,00;0,00;0,00;
5000189327290;5000189327290;0,00;QUALITY STREET 400G;0;19,00;0,00;0,00;0,00;
6191544100340;6191544100340;0,00;QUATTRO CAPPUCCINO;0;19,00;0,00;0,00;0,00;
6191544104010;6191544104010;0,00;QUATTRO HAZELNUTS;0;19,00;0,00;0,00;0,00;
6191544100357;6191544100357;0,00;QUATTRO MILK CHOCOLAT;0;19,00;0,00;0,00;0,00;
8428020123615;8428020123615;0,00;QUICK LEMON;0;19,00;0,00;0,00;0,00;
5414624000028;ART00016382;0,00;QWEX CHOCOLAT 375G;0;19,00;0,00;0,00;0,00;
3061375564013;ART00005516;0,00;R L V L'ORAL PARIS;0;19,00;0,00;0,00;0,00;
2004040500344;ART00002637;0,00;R.A LEVERE ELITE XF1;0;19,00;0,00;0,00;0,00;
3034641521201;ART00003902;0,00;R.A.L ARCANCIL;0;19,00;0,00;0,00;0,00;
3034641521003;ART00003901;0,00;R.A.L ARCANCIL 100;0;19,00;0,00;0,00;0,00;
3034641523502;ART00003904;0,00;R.A.L ARCANCIL 350;0;19,00;0,00;0,00;0,00;
3034641525001;ART00003908;0,00;R.A.L ARCANCIL 500;0;19,00;0,00;0,00;0,00;
3034641523403;ART00003903;0,00;R.A.L ARCANCIL340;0;19,00;0,00;0,00;0,00;
3034641523809;ART00003906;0,00;R.A.L ARCANCIL380;0;19,00;0,00;0,00;0,00;
3034641523601;ART00003905;0,00;R.A.L ARCONCIL 360;0;19,00;0,00;0,00;0,00;
3034641524103;ART00003907;0,00;R.A.L ARCONCIL410;0;19,00;0,00;0,00;0,00;
820;ART00000342;0,00;R.A.L BHOURJOIS VELV;0;19,00;0,00;0,00;0,00;
6910113420821;ART00023771;0,00;R.A.L BORUJEIS;0;19,00;0,00;0,00;0,00;
3052503432106;ART00004662;0,00;R.A.L BOUFJOIS;0;19,00;0,00;0,00;0,00;
3052503435008;ART00004663;0,00;R.A.L BOURJOIS;0;19,00;0,00;0,00;0,00;
3052503431406;ART00004660;0,00;R.A.L BOURJOIS;0;19,00;0,00;0,00;0,00;
3052503431703;ART00004661;0,00;R.A.L BOURJOIS;0;19,00;0,00;0,00;0,00;
6934712112444;ART00023982;0,00;R.A.L BOURJOIS;0;19,00;0,00;0,00;0,00;
3052503680729;ART00004902;0,00;R.A.L BOURJOIS;0;19,00;0,00;0,00;0,00;
3052503680828;ART00004903;0,00;R.A.L BOURJOIS;0;19,00;0,00;0,00;0,00;
3052503681023;ART00004904;0,00;R.A.L BOURJOIS;0;19,00;0,00;0,00;0,00;
3052503230122;ART00004574;0,00;R.A.L BOURJOIS 01;0;19,00;0,00;0,00;0,00;
3052503560106;ART00004822;0,00;R.A.L BOURJOIS 01ROU;0;19,00;0,00;0,00;0,00;
3052503230320;ART00004575;0,00;R.A.L BOURJOIS 03;0;19,00;0,00;0,00;0,00;
3052503230429;ART00004576;0,00;R.A.L BOURJOIS 04;0;19,00;0,00;0,00;0,00;
3052503230528;ART00004577;0,00;R.A.L BOURJOIS 05;0;19,00;0,00;0,00;0,00;
3052503560502;ART00004823;0,00;R.A.L BOURJOIS 05PRU;0;19,00;0,00;0,00;0,00;
3052503230627;ART00004578;0,00;R.A.L BOURJOIS 06;0;19,00;0,00;0,00;0,00;
3052503560601;ART00004824;0,00;R.A.L BOURJOIS 06ROS;0;19,00;0,00;0,00;0,00;
3052503230726;ART00004579;0,00;R.A.L BOURJOIS 07;0;19,00;0,00;0,00;0,00;
3052503560700;ART00004825;0,00;R.A.L BOURJOIS 07FRA;0;19,00;0,00;0,00;0,00;
3052503230825;ART00004580;0,00;R.A.L BOURJOIS 08;0;19,00;0,00;0,00;0,00;
3052503560809;ART00004826;0,00;R.A.L BOURJOIS 08ROU;0;19,00;0,00;0,00;0,00;
3052503231020;ART00004581;0,00;R.A.L BOURJOIS 10;0;19,00;0,00;0,00;0,00;
3052503231129;ART00004582;0,00;R.A.L BOURJOIS 11;0;19,00;0,00;0,00;0,00;
3052503471105;ART00004686;0,00;R.A.L BOURJOIS 11;0;19,00;0,00;0,00;0,00;
3052503231228;ART00004583;0,00;R.A.L BOURJOIS 12;0;19,00;0,00;0,00;0,00;
3052503231327;ART00004584;0,00;R.A.L BOURJOIS 13;0;19,00;0,00;0,00;0,00;
3052503231426;ART00004585;0,00;R.A.L BOURJOIS 14;0;19,00;0,00;0,00;0,00;
3052503471402;ART00004687;0,00;R.A.L BOURJOIS 14;0;19,00;0,00;0,00;0,00;
3052503231525;ART00004586;0,00;R.A.L BOURJOIS 15;0;19,00;0,00;0,00;0,00;
3052503231723;ART00004587;0,00;R.A.L BOURJOIS 17;0;19,00;0,00;0,00;0,00;
3052503231822;ART00004588;0,00;R.A.L BOURJOIS 18;0;19,00;0,00;0,00;0,00;
3052503231921;ART00004589;0,00;R.A.L BOURJOIS 19;0;19,00;0,00;0,00;0,00;
3052503492001;ART00004698;0,00;R.A.L BOURJOIS 20;0;19,00;0,00;0,00;0,00;
3052503512471;ART00004778;0,00;R.A.L BOURJOIS 24;0;19,00;0,00;0,00;0,00;
3052503472904;ART00004688;0,00;R.A.L BOURJOIS 29;0;19,00;0,00;0,00;0,00;
3052503423104;ART00004658;0,00;R.A.L BOURJOIS 31;0;19,00;0,00;0,00;0,00;
3052503423302;ART00004659;0,00;R.A.L BOURJOIS 33;0;19,00;0,00;0,00;0,00;
3052503513577;ART00004779;0,00;R.A.L BOURJOIS 35;0;19,00;0,00;0,00;0,00;
3052503513874;ART00004780;0,00;R.A.L BOURJOIS 38;0;19,00;0,00;0,00;0,00;
3052503435107;ART00004664;0,00;R.A.L BOURJOIS 51ROS;0;19,00;0,00;0,00;0,00;
3052503435206;ART00004665;0,00;R.A.L BOURJOIS 52BRU;0;19,00;0,00;0,00;0,00;
3052503435305;ART00004666;0,00;R.A.L BOURJOIS 53;0;19,00;0,00;0,00;0,00;
3052503435404;ART00004667;0,00;R.A.L BOURJOIS 54;0;19,00;0,00;0,00;0,00;
3052503435503;ART00004668;0,00;R.A.L BOURJOIS 55;0;19,00;0,00;0,00;0,00;
3052503437507;ART00004669;0,00;R.A.L BOURJOIS 75ROU;0;19,00;0,00;0,00;0,00;
3052503438207;ART00004671;0,00;R.A.L BOURJOIS 82;0;19,00;0,00;0,00;0,00;
801;ART00000325;0,00;R.A.L BOURJOIS ORGI;0;19,00;0,00;0,00;0,00;
3052503437804;ART00004670;0,00;R.A.L BOURJOIS ROUGE;0;19,00;0,00;0,00;0,00;
819;ART00000341;0,00;R.A.L BOURJOIS SHINE;0;19,00;0,00;0,00;0,00;
3052503260112;ART00004609;0,00;R.A.L BOURJOIS VEL01;0;19,00;0,00;0,00;0,00;
3052503260211;ART00004610;0,00;R.A.L BOURJOIS VEL02;0;19,00;0,00;0,00;0,00;
3052503260310;ART00004611;0,00;R.A.L BOURJOIS VEL03;0;19,00;0,00;0,00;0,00;
3052503260419;ART00004612;0,00;R.A.L BOURJOIS VEL04;0;19,00;0,00;0,00;0,00;
3052503260518;ART00004613;0,00;R.A.L BOURJOIS VEL05;0;19,00;0,00;0,00;0,00;
3052503260617;ART00004614;0,00;R.A.L BOURJOIS VEL06;0;19,00;0,00;0,00;0,00;
3052503260716;ART00004615;0,00;R.A.L BOURJOIS VEL07;0;19,00;0,00;0,00;0,00;
3052503260815;ART00004616;0,00;R.A.L BOURJOIS VEL08;0;19,00;0,00;0,00;0,00;
3052503260914;ART00004617;0,00;R.A.L BOURJOIS VEL09;0;19,00;0,00;0,00;0,00;
3052503261010;ART00004618;0,00;R.A.L BOURJOIS VEL10;0;19,00;0,00;0,00;0,00;
3052503261119;ART00004619;0,00;R.A.L BOURJOIS VEL11;0;19,00;0,00;0,00;0,00;
3052503261218;ART00004620;0,00;R.A.L BOURJOIS VEL12;0;19,00;0,00;0,00;0,00;
3052503264103;ART00031761;0,00;R.A.L BRJ AQUA 1;0;19,00;0,00;0,00;0,00;
3052503264202;ART00031762;0,00;R.A.L BRJ AQUA 2;0;19,00;0,00;0,00;0,00;
3052503264301;ART00031763;0,00;R.A.L BRJ AQUA 3;0;19,00;0,00;0,00;0,00;
3052503264400;ART00031766;0,00;R.A.L BRJ AQUA 4;0;19,00;0,00;0,00;0,00;
3052503264509;ART00031765;0,00;R.A.L BRJ AQUA 5;0;19,00;0,00;0,00;0,00;
3052503264608;ART00031767;0,00;R.A.L BRJ AQUA 6;0;19,00;0,00;0,00;0,00;
3052503264707;ART00031764;0,00;R.A.L BRJ AQUA 7;0;19,00;0,00;0,00;0,00;
3052503264806;ART00031768;0,00;R.A.L BRJ AQUA 8;0;19,00;0,00;0,00;0,00;
814;ART00000337;0,00;R.A.L BRJ COLOR BOOS;0;19,00;0,00;0,00;0,00;
815;ART00000338;0,00;R.A.L BRJ COLOR BOOS;0;19,00;0,00;0,00;0,00;
3052503232829;ART00004598;0,00;R.A.L BRJ EDITION 28;0;19,00;0,00;0,00;0,00;
3052503232928;ART00004599;0,00;R.A.L BRJ EDITION 29;0;19,00;0,00;0,00;0,00;
3052503233024;ART00004600;0,00;R.A.L BRJ EDITION 30;0;19,00;0,00;0,00;0,00;
3052503233123;ART00004601;0,00;R.A.L BRJ EDITION 31;0;19,00;0,00;0,00;0,00;
3052503233222;ART00004602;0,00;R.A.L BRJ EDITION 32;0;19,00;0,00;0,00;0,00;
3052503233321;ART00004603;0,00;R.A.L BRJ EDITION 33;0;19,00;0,00;0,00;0,00;
3052503233420;ART00004604;0,00;R.A.L BRJ EDITION 34;0;19,00;0,00;0,00;0,00;
3052503233529;ART00004605;0,00;R.A.L BRJ EDITION 35;0;19,00;0,00;0,00;0,00;
3052503234021;ART00004608;0,00;R.A.L BRJ EDITION40;0;19,00;0,00;0,00;0,00;
3052503232027;ART00004590;0,00;R.A.L BRJ SHINE 20;0;19,00;0,00;0,00;0,00;
3052503232126;ART00004591;0,00;R.A.L BRJ SHINE 21;0;19,00;0,00;0,00;0,00;
3052503232225;ART00004592;0,00;R.A.L BRJ SHINE 22;0;19,00;0,00;0,00;0,00;
3052503232324;ART00004593;0,00;R.A.L BRJ SHINE 23;0;19,00;0,00;0,00;0,00;
3052503232423;ART00004594;0,00;R.A.L BRJ SHINE 24;0;19,00;0,00;0,00;0,00;
3052503232522;ART00004595;0,00;R.A.L BRJ SHINE 25;0;19,00;0,00;0,00;0,00;
3052503232621;ART00004596;0,00;R.A.L BRJ SHINE 26;0;19,00;0,00;0,00;0,00;
3052503232720;ART00004597;0,00;R.A.L BRJ SHINE 27;0;19,00;0,00;0,00;0,00;
3052503233727;ART00004606;0,00;R.A.L BRJ SHINE 37;0;19,00;0,00;0,00;0,00;
3052503233826;ART00004607;0,00;R.A.L BRJ SHINE 38;0;19,00;0,00;0,00;0,00;
816;ART00000339;0,00;R.A.L BRJ VELVET;0;19,00;0,00;0,00;0,00;
3380814409518;ART00009839;0,00;R.A.L CLARINS 705;0;19,00;0,00;0,00;0,00;
3348900908499;ART00009465;0,00;R.A.L DIOR ADDICT473;0;19,00;0,00;0,00;0,00;
3348900908420;ART00009463;0,00;R.A.L DIOR ADDICT623;0;19,00;0,00;0,00;0,00;
3348900921245;ART00009469;0,00;R.A.L DIOR ADDICT673;0;19,00;0,00;0,00;0,00;
3348900908529;ART00009467;0,00;R.A.L DIOR ADDICT753;0;19,00;0,00;0,00;0,00;
3348900908512;ART00009466;0,00;R.A.L DIOR ADDICT763;0;19,00;0,00;0,00;0,00;
3348900954748;ART00009474;0,00;R.A.L DIOR ADDICT859;0;19,00;0,00;0,00;0,00;
3348900968516;ART00009476;0,00;R.A.L DIOR ADDICT873;0;19,00;0,00;0,00;0,00;
3348900954724;ART00009472;0,00;R.A.L DIOR ADDICT953;0;19,00;0,00;0,00;0,00;
3348900954731;ART00009473;0,00;R.A.L DIOR ADDICT959;0;19,00;0,00;0,00;0,00;
3348900908482;ART00009464;0,00;R.A.L DIOR ADDICT989;0;19,00;0,00;0,00;0,00;
3017568017897;ART00003424;0,00;R.A.L GEMEY 115;0;19,00;0,00;0,00;0,00;
3017566290230;ART00003408;0,00;R.A.L GEMEY 23;0;19,00;0,00;0,00;0,00;
3017566290254;ART00003409;0,00;R.A.L GEMEY 25;0;19,00;0,00;0,00;0,00;
3017566290643;ART00003410;0,00;R.A.L GEMEY 64;0;19,00;0,00;0,00;0,00;
3017566290704;ART00003411;0,00;R.A.L GEMEY 70;0;19,00;0,00;0,00;0,00;
3017566290728;ART00003412;0,00;R.A.L GEMEY 72;0;19,00;0,00;0,00;0,00;
3017566290780;ART00003413;0,00;R.A.L GEMEY 78;0;19,00;0,00;0,00;0,00;
3017566290827;ART00003414;0,00;R.A.L GEMEY 82;0;19,00;0,00;0,00;0,00;
3017566290872;ART00003415;0,00;R.A.L GEMEY 87;0;19,00;0,00;0,00;0,00;
3017561210097;ART00003376;0,00;R.A.L GEMY 06;0;19,00;0,00;0,00;0,00;
3017561210080;ART00003375;0,00;R.A.L GEMY 08;0;19,00;0,00;0,00;0,00;
3017561210196;ART00003377;0,00;R.A.L GEMY 19;0;19,00;0,00;0,00;0,00;
3017561210219;ART00003378;0,00;R.A.L GEMY 21;0;19,00;0,00;0,00;0,00;
3600530559862;ART00011578;0,00;R.A.L GEMY 625;0;19,00;0,00;0,00;0,00;
3600530316038;ART00011536;0,00;R.A.L GEMY 640;0;19,00;0,00;0,00;0,00;
8697953092019;ART00029380;0,00;R.A.L ISABELLE 201;0;19,00;0,00;0,00;0,00;
8697953092026;ART00029381;0,00;R.A.L ISABELLE 202;0;19,00;0,00;0,00;0,00;
8697953092040;ART00029382;0,00;R.A.L ISABELLE 204;0;19,00;0,00;0,00;0,00;
8697953092057;ART00029383;0,00;R.A.L ISABELLE 205;0;19,00;0,00;0,00;0,00;
8697953092071;ART00029384;0,00;R.A.L ISABELLE 207;0;19,00;0,00;0,00;0,00;
8697953092088;ART00029385;0,00;R.A.L ISABELLE 208;0;19,00;0,00;0,00;0,00;
8697953092118;ART00029386;0,00;R.A.L ISABELLE 211;0;19,00;0,00;0,00;0,00;
8697953092125;ART00029387;0,00;R.A.L ISABELLE 212;0;19,00;0,00;0,00;0,00;
8697953092149;ART00029388;0,00;R.A.L ISABELLE 214;0;19,00;0,00;0,00;0,00;
8697953092156;ART00029389;0,00;R.A.L ISABELLE 215;0;19,00;0,00;0,00;0,00;
8697953092163;ART00029390;0,00;R.A.L ISABELLE 216;0;19,00;0,00;0,00;0,00;
8697953092170;ART00029391;0,00;R.A.L ISABELLE 217;0;19,00;0,00;0,00;0,00;
8697953092187;ART00029392;0,00;R.A.L ISABELLE 218;0;19,00;0,00;0,00;0,00;
8697953092194;ART00029393;0,00;R.A.L ISABELLE 219;0;19,00;0,00;0,00;0,00;
8697953092200;ART00029394;0,00;R.A.L ISABELLE 220;0;19,00;0,00;0,00;0,00;
8697953092217;ART00029395;0,00;R.A.L ISABELLE 221;0;19,00;0,00;0,00;0,00;
8697953092224;ART00029396;0,00;R.A.L ISABELLE 222;0;19,00;0,00;0,00;0,00;
8697953092231;ART00029397;0,00;R.A.L ISABELLE 223;0;19,00;0,00;0,00;0,00;
8697953092248;ART00029398;0,00;R.A.L ISABELLE 224;0;19,00;0,00;0,00;0,00;
8697953092255;ART00029399;0,00;R.A.L ISABELLE 225;0;19,00;0,00;0,00;0,00;
8697953092279;ART00029400;0,00;R.A.L ISABELLE 227;0;19,00;0,00;0,00;0,00;
8697953092286;ART00029401;0,00;R.A.L ISABELLE 228;0;19,00;0,00;0,00;0,00;
8697953092293;ART00029402;0,00;R.A.L ISABELLE 229;0;19,00;0,00;0,00;0,00;
8697953092309;ART00029403;0,00;R.A.L ISABELLE 230;0;19,00;0,00;0,00;0,00;
8697953092316;ART00029404;0,00;R.A.L ISABELLE 231;0;19,00;0,00;0,00;0,00;
8697953092323;ART00029405;0,00;R.A.L ISABELLE 232;0;19,00;0,00;0,00;0,00;
8697953092347;ART00029406;0,00;R.A.L ISABELLE 234;0;19,00;0,00;0,00;0,00;
8697953092354;ART00029407;0,00;R.A.L ISABELLE 235;0;19,00;0,00;0,00;0,00;
8697953092361;ART00029408;0,00;R.A.L ISABELLE 236;0;19,00;0,00;0,00;0,00;
8697953092378;ART00029409;0,00;R.A.L ISABELLE 237;0;19,00;0,00;0,00;0,00;
8697953092385;ART00029410;0,00;R.A.L ISABELLE 238;0;19,00;0,00;0,00;0,00;
8697953092392;ART00029411;0,00;R.A.L ISABELLE 239;0;19,00;0,00;0,00;0,00;
8697953092408;ART00029412;0,00;R.A.L ISABELLE 240;0;19,00;0,00;0,00;0,00;
8697953091012;ART00029377;0,00;R.A.L ISABELLE D101;0;19,00;0,00;0,00;0,00;
8697953091029;ART00029378;0,00;R.A.L ISABELLE D102;0;19,00;0,00;0,00;0,00;
8697953091036;ART00029379;0,00;R.A.L ISABELLE D103;0;19,00;0,00;0,00;0,00;
8697953090015;ART00029368;0,00;R.A.L ISABELLE EX01;0;19,00;0,00;0,00;0,00;
8697953090114;ART00029372;0,00;R.A.L ISABELLE EX11;0;19,00;0,00;0,00;0,00;
8697953090121;ART00029373;0,00;R.A.L ISABELLE EX12;0;19,00;0,00;0,00;0,00;
8697953090138;ART00029374;0,00;R.A.L ISABELLE EX13;0;19,00;0,00;0,00;0,00;
8697953090145;ART00029375;0,00;R.A.L ISABELLE EX14;0;19,00;0,00;0,00;0,00;
8697953090152;ART00029376;0,00;R.A.L ISABELLE EX15;0;19,00;0,00;0,00;0,00;
8697953090022;ART00029369;0,00;R.A.L ISABELLE EX2;0;19,00;0,00;0,00;0,00;
8697953090039;ART00029370;0,00;R.A.L ISABELLE EX3;0;19,00;0,00;0,00;0,00;
8697953090091;ART00029371;0,00;R.A.L ISABELLE EX9;0;19,00;0,00;0,00;0,00;
804;ART00000328;0,00;R.A.L J.P.GAULTIER;0;19,00;0,00;0,00;0,00;
3147752461097;ART00006655;0,00;R.A.L LANCOME 109;0;19,00;0,00;0,00;0,00;
